name,address,city,country,price,cuisine,url,award,greenstar,stars,longitude,latitude
Argile,"21 Argyle Place, Edinburgh, EH9 1JJ, United Kingdom",Edinburgh,United Kingdom,££££,Modern Cuisine,https://www.argilerestaurant.co.uk,Selected Restaurants,0,0.25,-3.1915906,55.9383455
Tamil Prince,"115 Hemingford Road, Barnsbury, London, N1 1BZ, United Kingdom",London,United Kingdom,££,Indian,https://www.thetamilprince.com,Selected Restaurants,0,0.25,-0.1136925,51.5409146
Dilsk,"44 Marine Parade, Brighton and Hove, BN2 1PE, United Kingdom",Brighton and Hove,United Kingdom,£££,Modern British,https://www.dilsk.co.uk,Selected Restaurants,0,0.25,-0.1313419,50.8194163
Furna,"6 New Road, Brighton and Hove, BN1 1UF, United Kingdom",Brighton and Hove,United Kingdom,£££,Modern Cuisine,https://furnarestaurant.co.uk,Selected Restaurants,0,0.25,-0.1398026,50.8229597
Caia,"46 Golborne Road, Notting Hill, London, W10 5PR, United Kingdom",London,United Kingdom,£££,European Contemporary,https://caia.london,Selected Restaurants,0,0.25,-0.20769,51.52264
Bouchon Racine,"66 Cowcross Street, Clerkenwell, London, EC1M 6BP, United Kingdom",London,United Kingdom,££,French,https://www.bouchonracine.com,Selected Restaurants,0,0.25,-0.1039856,51.5201058
Cheal's,"1630 High Street, Knowle, B93 0JU, United Kingdom",Knowle,United Kingdom,£££,Modern British,https://www.cheals.co.uk,Selected Restaurants,0,0.25,-1.7350146,52.3890377
Gwen,"21 Heol Maengwyn, Machynlleth, SY20 8EB, United Kingdom",Machynlleth,United Kingdom,££££,Modern Cuisine,https://www.gwenrestaurant.co.uk,Selected Restaurants,0,0.25,-3.8519926,52.5906155
Maison,"Wrecclesham House, Wrecclesham Road, Wrecclesham, GU10 4PS, United Kingdom",Wrecclesham,United Kingdom,£££,Modern Cuisine,https://www.maisonrestaurant.co.uk,Selected Restaurants,0,0.25,-0.8179524,51.2007014
Exmoor Forest Inn,"Simonsbath, TA24 7SH, United Kingdom",Simonsbath,United Kingdom,££,Traditional British,https://exmoorforestinn.com/,Selected Restaurants,1,0.25,-3.75473,51.1395676
Straker's,"91 Golborne Road, Notting Hill, London, W10 5NL, United Kingdom",London,United Kingdom,£££,Modern British,https://strakers.london,Selected Restaurants,0,0.25,-0.2088264,51.5215322
Café Deco,"43 Store Street, Fitzrovia, London, WC1E 7DB, United Kingdom",London,United Kingdom,££,British Contemporary,https://www.cafe-deco.co.uk/,Selected Restaurants,0,0.25,-0.1305118,51.5201781
Ochre,"The National Gallery, Trafalgar Square, St James’s, London, WC2N 5DN, United Kingdom",London,United Kingdom,££,Modern Cuisine,https://www.ochre.london,Selected Restaurants,0,0.25,-0.1274173,51.5089267
Penmaenuchaf,"Penmaenuchaf Hotel, Penmaenpool, Dolgellau, LL40 1YB, United Kingdom",Dolgellau,United Kingdom,£££,Modern Cuisine,https://penmaenuchaf.co.uk,Selected Restaurants,0,0.25,-3.9292432,52.7476581
Edie's,"10 Beach Road, Carlyon Bay, St Austell, PL25 3PH, United Kingdom",St Austell,United Kingdom,££,Modern British,https://www.edies.restaurant,Selected Restaurants,0,0.25,-4.7497953,50.336596
Cafe Cecilia,"Canal Place, 32 Andrews Road, Dalston, London, E8 4FX, United Kingdom",London,United Kingdom,££,Modern Cuisine,https://www.cafececilia.com,Selected Restaurants,0,0.25,-0.0597475,51.5343681
Langan's Brasserie,"Stratton Street, Mayfair, London, W1J 8LB, United Kingdom",London,United Kingdom,££,Classic Cuisine,https://www.langansbrasserie.com,Selected Restaurants,0,0.25,-0.143553,51.5071304
Belzan,"371 Smithdown Road, Liverpool, L15 3JJ, United Kingdom",Liverpool,United Kingdom,££,Modern Cuisine,https://www.belzan.co.uk,Selected Restaurants,0,0.25,-2.9322892,53.3917284
Art Sushi,"42E Poole Road, Bournemouth, BH4 9DW, United Kingdom",Bournemouth,United Kingdom,££,Japanese,https://www.artsushi.co.uk,Selected Restaurants,0,0.25,-1.9005817,50.7225603
Planque,"322-324 Acton Mews, Dalston, London, E8 4EA, United Kingdom",London,United Kingdom,£££,Modern British,https://planque.co.uk,Selected Restaurants,0,0.25,-0.0757892,51.5383824
Seasonality,"26 Queen Street, Maidenhead, SL6 1HZ, United Kingdom",Maidenhead,United Kingdom,££,Modern Cuisine,https://www.seasonality.co.uk,Selected Restaurants,0,0.25,-0.7201551,51.5219037
The Lanesborough Grill,"Hyde Park Corner, London, SW1X 7TA, United Kingdom",London,United Kingdom,£££,Modern British,https://www.oetkercollection.com/hotels/the-lanesborough/restaurants-bars/the-lanesborough-grill/,Selected Restaurants,0,0.25,-0.1528138,51.5026778
Chef's Table,"1a Avon Crescent, City of Bristol, BS1 6XQ, United Kingdom",City of Bristol,United Kingdom,£££,Modern British,https://www.chefstable.restaurant,Selected Restaurants,0,0.25,-2.6188089,51.4471933
Apricity,"68 Duke Street, Mayfair, London, W1K 6JU, United Kingdom",London,United Kingdom,£££,British Contemporary,https://www.apricityrestaurant.com/,Selected Restaurants,1,0.25,-0.1511802,51.5135637
'Seasgair' by Michel Roux Jr,"Inverlochy Castle, Torlundy, Fort William, PH33 6SN, United Kingdom",Fort William,United Kingdom,££££,Modern French,https://inverlochycastlehotel.com/dining,Selected Restaurants,0,0.25,-5.0539785,56.8440758
Restaurant Meudon,"Maenporth Road, Mawnan Smith, TR11 5HT, United Kingdom",Mawnan Smith,United Kingdom,£££,Modern Cuisine,https://www.meudon.co.uk/restaurant,Selected Restaurants,0,0.25,-5.0985013,50.1163974
River Restaurant by Gordon Ramsay,"Savoy Hotel, Strand, London, WC2R 0EU, United Kingdom",London,United Kingdom,£££,Seafood,https://www.gordonramsayrestaurants.com/river-restaurant,Selected Restaurants,0,0.25,-0.1207296,51.5102837
Cora,"3-7 Duke Street Arcade, Cardiff, CF10 1AZ, United Kingdom",Cardiff,United Kingdom,£££,Modern British,https://bones-entertainment.com/collections/cora,Selected Restaurants,0,0.25,-3.1792229,51.4812171
Killiecrankie House,"Killiecrankie, PH16 5LG, United Kingdom",Killiecrankie,United Kingdom,££££,"Modern Cuisine, Scottish",https://www.killiecrankiehouse.com,Selected Restaurants,0,0.25,-3.7787146,56.7449428
Homestead Kitchen,"Prudom House, Goathland, YO22 5AN, United Kingdom",Goathland,United Kingdom,£££,British Contemporary,https://thehomesteadgoathland.com,Selected Restaurants,1,0.25,-0.7267045,54.3954185
Rocket Store,"The Harbour, Boscastle, PL35 0HD, United Kingdom",Boscastle,United Kingdom,££,Seafood,https://www.therocketstore.co.uk,Selected Restaurants,0,0.25,-4.6935214,50.6902088
Birchwood,"13 Flimwell Park, Hawkhurst Road, Flimwell, TN5 7FJ, United Kingdom",Flimwell,United Kingdom,££,Modern British,https://birchwoodrestaurant.com/,Selected Restaurants,0,0.25,0.4545624,51.052442
Stage,"31 Magdalen Road, Exeter, EX2 4TA, United Kingdom",Exeter,United Kingdom,££,Modern Cuisine,https://www.stagerestaurant.co.uk,Selected Restaurants,0,0.25,-3.5213384,50.7210155
Stove Bistro,"455 Ormeau Road, Belfast, BT7 3GQ, United Kingdom",Belfast,United Kingdom,££,Modern Cuisine,https://stovebelfast.com/,Selected Restaurants,0,0.25,-5.9170734,54.5754184
Tallow,"15a Church Road, Southborough, TN4 0RX, United Kingdom",Southborough,United Kingdom,£££,Modern Cuisine,https://tallowrestaurant.co.uk,Selected Restaurants,0,0.25,0.2548375,51.1624331
New Coast Kitchen,"1 St Mary's Road, Croyde, EX33 1LF, United Kingdom",Croyde,United Kingdom,£££,Modern British,https://newcoastkitchen.co.uk,Selected Restaurants,0,0.25,-4.2240974,51.1308062
Lunar,"World of Wedgwood, Barlaston, Stoke-on-Trent, ST12 9ER, United Kingdom",Stoke-on-Trent,United Kingdom,£££,Modern Cuisine,https://www.lunarwedgwood.com,Selected Restaurants,0,0.25,-2.1709803,52.9531581
Slice,"73-75 Eversley Road, Sketty, Swansea, SA2 9DE, United Kingdom",Swansea,United Kingdom,£££,Modern British,https://www.sliceswansea.co.uk,Selected Restaurants,0,0.25,-3.9844749,51.6183994
Fontana,"61a High Street, Holywood, BT18 9AQ, United Kingdom",Holywood,United Kingdom,££,Modern British,https://www.fontanarestaurant.co.uk,Selected Restaurants,0,0.25,-5.8346439,54.641799
Cora Pearl,"30 Henrietta Street, Covent Garden, London, WC2E 8NA, United Kingdom",London,United Kingdom,££,British Contemporary,https://www.corapearl.co.uk,Selected Restaurants,0,0.25,-0.1236215,51.5112511
Bob Bob Ricard City,"Level 3, 122 Leadenhall Street, City of London, London, EC3V 4AB, United Kingdom",London,United Kingdom,£££,French,https://bobbobricard.com/,Selected Restaurants,0,0.25,-0.082071,51.51362
James St,"19-21 James Street South, Belfast, BT2 7GA, United Kingdom",Belfast,United Kingdom,££,Modern British,https://www.jamesst.co.uk,Selected Restaurants,0,0.25,-5.9327077,54.5954239
Tyddyn Llan,"Llandrillo, LL21 0ST, United Kingdom",Llandrillo,United Kingdom,££££,Modern Cuisine,https://www.tyddynllan.co.uk/,Selected Restaurants,0,0.25,-3.44329,52.92405
Melton's,"7 Scarcroft Road, York, YO23 1ND, United Kingdom",York,United Kingdom,£££,Modern British,https://meltonsrestaurant.co.uk/,Selected Restaurants,0,0.25,-1.0858284,53.9508755
Seafood Ristorante,"Bruce Embankment, The Scores, St Andrews, KY16 9AB, United Kingdom",St Andrews,United Kingdom,££££,Seafood,https://www.theseafoodrestaurant.com,Selected Restaurants,0,0.25,-2.800284,56.3438203
The Star Inn The City,"Lendal Engine House, Museum Street, York, YO1 7DR, United Kingdom",York,United Kingdom,££,Modern British,https://www.starinnthecity.co.uk,Selected Restaurants,0,0.25,-1.0872808,53.9605702
Freemasons,"8 Vicarage Fold, Wiswell, BB7 9DF, United Kingdom",Wiswell,United Kingdom,£££,Modern British,https://www.freemasonsatwiswell.com,Selected Restaurants,0,0.25,-2.3887525,53.8320501
Browns Bonds Hill,"1 Bonds Hill, Waterside, Londonderry, BT47 6DW, United Kingdom",Londonderry,United Kingdom,£,Modern British,https://www.brownsbondshill.com,Selected Restaurants,0,0.25,-7.3118408,54.9932502
Gordon's,"Main Road, Inverkeilor, DD11 5RN, United Kingdom",Inverkeilor,United Kingdom,£££,Modern Cuisine,https://www.gordonsrestaurant.co.uk/,Selected Restaurants,0,0.25,-2.5480789,56.6350875
Three Chimneys & The House Over-By,"Colbost, Dunvegan, Isle of Skye, IV55 8ZT, United Kingdom",Isle of Skye,United Kingdom,£££,Modern British,https://www.threechimneys.co.uk,Selected Restaurants,0,0.25,-6.64218,57.44366
Rocpool,"1 Ness Walk, Inverness, IV3 5NE, United Kingdom",Inverness,United Kingdom,£££,Modern British,https://www.rocpoolrestaurant.com,Selected Restaurants,0,0.25,-4.2283313,57.4767633
The Wee Restaurant,"17 Main Street, North Queensferry, KY11 1JT, United Kingdom",North Queensferry,United Kingdom,£££,"Traditional Cuisine, Classic Cuisine",https://theweerestaurant.co.uk,Selected Restaurants,0,0.25,-3.394313,56.009056
Bistrot Vérité,"7 Liverpool Road, Birkdale, Southport, PR8 4AR, United Kingdom",Southport,United Kingdom,££,Classic French,https://www.bistrotverite.co.uk,Selected Restaurants,0,0.25,-3.0135881,53.6342034
The Hut,"Colwell Chine Road, Colwell Bay, Freshwater, PO40 9NP, United Kingdom",Freshwater,United Kingdom,£££,"Modern Cuisine, Seafood",https://thehutcolwell.co.uk,Selected Restaurants,0,0.25,-1.5391706,50.6897236
Purple Poppadom,"185a Cowbridge Road East, Upper Floor, Cardiff, CF11 9AJ, United Kingdom",Cardiff,United Kingdom,££,Indian,https://purplepoppadom.com,Selected Restaurants,0,0.25,-3.1976737,51.4814538
Felin Fach Griffin,"Felin Fach, Brecon, LD3 0UB, United Kingdom",Brecon,United Kingdom,££,Modern British,https://www.felinfachgriffin.co.uk,Selected Restaurants,0,0.25,-3.3241395,51.9899965
Fhior,"36 Broughton Street, Edinburgh, EH1 3SB, United Kingdom",Edinburgh,United Kingdom,££££,Creative,https://www.fhior.com/,Selected Restaurants,0,0.25,-3.1898117,55.958305
Stravaigin,"28 Gibson Street, Glasgow City, G12 8NX, United Kingdom",Glasgow City,United Kingdom,££,International,https://www.stravaigin.co.uk,Selected Restaurants,0,0.25,-4.2825806,55.8725799
Salty Monk,"Church Street, Sidford, EX10 9QP, United Kingdom",Sidford,United Kingdom,£££,Regional Cuisine,https://www.saltymonk.com,Selected Restaurants,0,0.25,-3.2236177,50.7029291
Rafters,"220 Oakbrook Road, Nether Green, Sheffield, S11 7ED, United Kingdom",Sheffield,United Kingdom,££££,Modern British,https://raftersrestaurant.co.uk,Selected Restaurants,0,0.25,-1.5248721,53.3683908
Gilpin Spice,"Crook Road, Bowness-on-Windermere, LA23 3NE, United Kingdom",Bowness-on-Windermere,United Kingdom,££,"Asian, Fusion",https://thegilpin.co.uk/eat-and-drink/gilpinspice/,Selected Restaurants,0,0.25,-2.8805472,54.3549349
The Conservatory,"Titchwell, PE31 8BB, United Kingdom",Titchwell,United Kingdom,£££,Modern Cuisine,https://titchwellmanor.com/restaurant,Selected Restaurants,0,0.25,0.6187874,52.9616837
Upstairs at the Mill,"Tuddenham Mill, High Street, Tuddenham, IP28 6SQ, United Kingdom",Tuddenham,United Kingdom,£££,Modern Cuisine,https://www.tuddenhammill.co.uk,Selected Restaurants,0,0.25,0.5406956,52.3160944
Shell Bay,"Ferry Road, Studland, BH19 3BA, United Kingdom",Studland,United Kingdom,£££,Seafood,https://shellbay.net,Selected Restaurants,0,0.25,-1.9514966,50.6784605
The Old Butchers,"7 Park Street, Stow-on-the-Wold, GL54 1AQ, United Kingdom",Stow-on-the-Wold,United Kingdom,££,Classic Cuisine,https://theoldbutchers.squarespace.com/,Selected Restaurants,0,0.25,-1.7199744,51.9290307
Old Vicarage,"Ridgeway, S12 3XW, United Kingdom",Ridgeway,United Kingdom,£££,Modern Cuisine,https://tessabramley.co.uk/restaurant/,Selected Restaurants,0,0.25,-1.3971149,53.3272282
St Kew Inn,"Bodmin, Cornwall, St Kew, PL30 3HB, United Kingdom",St Kew,United Kingdom,££,Traditional British,https://www.stkewinn.co.uk,Selected Restaurants,0,0.25,-4.7937332,50.5586545
Grey's,"Easton Grey, Malmesbury, SN16 0RB, United Kingdom",Malmesbury,United Kingdom,£££,Modern British,https://www.whatleymanor.com/,Selected Restaurants,0,0.25,-2.14954,51.58376
Sun Inn,"6 Market Street, Kirkby Lonsdale, LA6 2AU, United Kingdom",Kirkby Lonsdale,United Kingdom,££,Traditional British,https://sun-inn.info,Selected Restaurants,0,0.25,-2.5977775,54.2031827
Kilpeck Inn,"Kilpeck, HR2 9DN, United Kingdom",Kilpeck,United Kingdom,££,Traditional Cuisine,https://kilpeckinn.com/,Selected Restaurants,0,0.25,-2.8072718,51.9692056
Cartford Inn,"Cartford Lane, Little Eccleston, PR3 0YP, United Kingdom",Little Eccleston,United Kingdom,££,Traditional Cuisine,https://www.thecartfordinn.co.uk,Selected Restaurants,0,0.25,-2.8806338,53.860601
The Art School,"1 Sugnall Street, Liverpool, L7 7EB, United Kingdom",Liverpool,United Kingdom,£££,Modern British,https://theartschoolrestaurant.co.uk,Selected Restaurants,0,0.25,-2.9688401,53.4010693
Ginger Fox,"Muddleswood Road, Albourne, Henfield, BN6 9EA, United Kingdom",Henfield,United Kingdom,££,Modern British,https://www.gingermanrestaurants.com,Selected Restaurants,0,0.25,-0.2154838,50.9134803
The Boat,"Walsall Road, Lichfield, WS14 0BU, United Kingdom",Lichfield,United Kingdom,£££,Modern British,https://theboat.restaurant,Selected Restaurants,0,0.25,-1.8892139,52.651783
Chadwicks Inn,"High Lane, Maltby, TS8 0BG, United Kingdom",Maltby,United Kingdom,££,Modern Cuisine,https://www.chadwicksinnmaltby.co.uk,Selected Restaurants,0,0.25,-1.2791416,54.5138643
63 Degrees,"104 High Street, Manchester, M4 1HQ, United Kingdom",Manchester,United Kingdom,£££,French,https://63degrees.co.uk,Selected Restaurants,0,0.25,-2.2367466,53.4846455
Dartmoor Inn,"Moorside, Lydford, EX20 4AY, United Kingdom",Lydford,United Kingdom,££,Modern Cuisine,https://dartmoorinn.com,Selected Restaurants,0,0.25,-4.0907429,50.6480443
Sun Inn,"High Street, Dedham, CO7 6DF, United Kingdom",Dedham,United Kingdom,££,Mediterranean Cuisine,https://www.thesuninndedham.com,Selected Restaurants,0,0.25,0.9921654,51.958871
Prithvi,"37 Bath Road, Cheltenham, GL53 7HG, United Kingdom",Cheltenham,United Kingdom,£££,Indian,https://prithvirestaurant.com/,Selected Restaurants,0,0.25,-2.0734177,51.8971105
Restaurant Roots,"141 Belle Vue Road, Southbourne, BH6 3EN, United Kingdom",Southbourne,United Kingdom,££££,Modern Cuisine,https://restaurantroots.co.uk,Selected Restaurants,0,0.25,-1.797413,50.7216635
Westwood,"New Walk, Beverley, HU17 7AE, United Kingdom",Beverley,United Kingdom,£££,Modern British,https://www.thewestwood.co.uk,Selected Restaurants,0,0.25,-0.4404485,53.84771
Roger Hickman's,"79 Upper Saint Giles Street, Norwich, NR2 1AB, United Kingdom",Norwich,United Kingdom,£££,Modern Cuisine,https://www.rogerhickmansrestaurant.com,Selected Restaurants,0,0.25,1.2865265,52.6293694
THOMPSON St Albans,"2 Hatfield Road, St Albans, AL1 3RP, United Kingdom",St Albans,United Kingdom,£££,Modern Cuisine,https://www.thompsonstalbans.co.uk,Selected Restaurants,0,0.25,-0.3359709,51.7545724
Box Tree,"35-37 Church Street, Ilkley, LS29 9DR, United Kingdom",Ilkley,United Kingdom,££££,Modern British,https://www.theboxtree.co.uk/,Selected Restaurants,0,0.25,-1.8258606,53.9262052
Forelles,"Fishmore Road, Ludlow, SY8 3DP, United Kingdom",Ludlow,United Kingdom,£££,Modern Cuisine,https://www.fishmorehall.co.uk,Selected Restaurants,0,0.25,-2.7143971,52.3832203
Stones Restaurant,"1c Dale Road, Matlock, DE4 3LT, United Kingdom",Matlock,United Kingdom,££,Modern British,https://www.stones-restaurant.co.uk,Selected Restaurants,0,0.25,-1.5565447,53.137651
Bhoomi Kitchen,"52 Suffolk Road, Cheltenham, GL50 2AQ, United Kingdom",Cheltenham,United Kingdom,££,Indian,https://www.bhoomikitchen.co.uk,Selected Restaurants,0,0.25,-2.0804437,51.8916247
Feathers Inn,"Hedley on the Hill, NE43 7SW, United Kingdom",Hedley on the Hill,United Kingdom,££,Traditional British,https://thefeathers.net,Selected Restaurants,0,0.25,-1.876892,54.9276274
White Hart,"Main Road, Fyfield, OX13 5LW, United Kingdom",Fyfield,United Kingdom,££,Modern British,https://www.whitehart-fyfield.com,Selected Restaurants,0,0.25,-1.3891072,51.6858174
Samphire,"7-11 Don Street, Saint Helier, JE2 4TQ, United Kingdom",Saint Helier,United Kingdom,£££,Modern Cuisine,https://www.samphire.je/,Selected Restaurants,0,0.25,-2.1057946,49.1845275
36 on the Quay,"47 South Street, The Quay, Emsworth, PO10 7EG, United Kingdom",Emsworth,United Kingdom,££,Modern British,https://www.36onthequay.com/,Selected Restaurants,0,0.25,-0.9376781,50.844638
Olive Branch & Beech House,"Main Street, Clipsham, LE15 7SH, United Kingdom",Clipsham,United Kingdom,£££,"Traditional British, Regional Cuisine",https://www.theolivebranchpub.com,Selected Restaurants,0,0.25,-0.5645082,52.7342621
Sir Charles Napier,"Sprigg's Alley, Chinnor, OX39 4BX, United Kingdom",Chinnor,United Kingdom,£££,Modern British,https://www.sircharlesnapier.co.uk,Selected Restaurants,0,0.25,-0.8960637,51.6786047
Green Island,"Saint Clement, Green Island, JE2 6LS, United Kingdom",Green Island,United Kingdom,£££,Mediterranean Cuisine,https://www.greenisland.je,Selected Restaurants,0,0.25,-2.0744792,49.1633868
Ginger Pig,"3 Hove Street, Hove, Brighton and Hove, BN3 2TR, United Kingdom",Brighton and Hove,United Kingdom,££,Modern British,https://thegingerpigpub.com,Selected Restaurants,0,0.25,-0.1803766,50.825867
The Back Garden,"Willersey Hill, Broadway, WR12 7LF, United Kingdom",Broadway,United Kingdom,££,Modern British,https://www.dormyhouse.co.uk/,Selected Restaurants,0,0.25,-1.8277569,52.0407782
Oyster Box,"La Route de la Baie, Saint Brelade, JE3 8EF, United Kingdom",Saint Brelade,United Kingdom,£££,Seafood,https://www.oysterbox.co.uk/,Selected Restaurants,0,0.25,-2.2001959,49.1852357
The Butchers Arms,"Lime Street, Eldersfield, GL19 4NX, United Kingdom",Eldersfield,United Kingdom,££,Modern British,https://www.thebutchersarms.net/,Selected Restaurants,0,0.25,-2.2722511,51.9720324
The Wilderness,"Unit B, 27 Warstone Lane, Birmingham, B18 6JQ, United Kingdom",Birmingham,United Kingdom,££££,Modern Cuisine,https://www.wearethewilderness.co.uk,Selected Restaurants,0,0.25,-1.9104396,52.4872516
Socius,"11 Foundry Place, Burnham Market, PE31 8LG, United Kingdom",Burnham Market,United Kingdom,££,Modern British,https://sociusnorfolk.co.uk/,Selected Restaurants,0,0.25,0.7269786,52.9468604
Gingerman,"21a Norfolk Square, Brighton and Hove, BN1 2PD, United Kingdom",Brighton and Hove,United Kingdom,£££,Modern Cuisine,https://www.gingermanrestaurants.com/,Selected Restaurants,0,0.25,-0.1551756,50.8240694
Rules,"35 Maiden Lane, Covent Garden, London, WC2E 7LB, United Kingdom",London,United Kingdom,£££,Traditional British,https://rules.co.uk/,Selected Restaurants,0,0.25,-0.1230649,51.5108177
Spring,"New Wing, Somerset House, Strand, London, WC2R 1LA, United Kingdom",London,United Kingdom,£££,Italian,https://springrestaurant.co.uk/,Selected Restaurants,0,0.25,-0.1185458,51.5110502
Henry's,"4 Saville Row, Bath, BA1 2QP, United Kingdom",Bath,United Kingdom,£££,Modern British,https://www.henrysrestaurantbath.com,Selected Restaurants,0,0.25,-2.362079,51.3863363
Lorne,"76 Wilton Road, Victoria, London, SW1V 1DE, United Kingdom",London,United Kingdom,£££,Modern Cuisine,https://www.lornerestaurant.co.uk,Selected Restaurants,0,0.25,-0.1403378,51.4927361
Lighthouse,"New Road, Boylestone, DE6 5AA, United Kingdom",Boylestone,United Kingdom,£££,Modern British,https://www.the-lighthouse-restaurant.co.uk,Selected Restaurants,0,0.25,-1.7388758,52.9174673
The Parsons Table,"2 & 8 Castle Mews, Tarrant Street, Arundel, BN18 9DG, United Kingdom",Arundel,United Kingdom,£££,Modern British,https://theparsonstable.co.uk,Selected Restaurants,0,0.25,-0.555291,50.854353
Asha's,"Edmund House, 12-22 Newhall Street, Birmingham, B3 3LX, United Kingdom",Birmingham,United Kingdom,£££,Indian,https://ashasbirmingham.co.uk/,Selected Restaurants,0,0.25,-1.9020201,52.4814142
Oak,"2 North Parade Passage, Bath, BA1 1NX, United Kingdom",Bath,United Kingdom,££,"Vegetarian, Vegan",https://www.oakrestaurant.co.uk,Selected Restaurants,1,0.25,-2.3583723,51.3807226
Fischer's Baslow Hall,"Calver Road, Baslow, DE45 1RR, United Kingdom",Baslow,United Kingdom,££££,Modern Cuisine,https://www.fischers-baslowhall.co.uk,Selected Restaurants,0,0.25,-1.6261724,53.2525685
Zoilo,"9 Duke Street, Marylebone, London, W1U 3EG, United Kingdom",London,United Kingdom,££,Argentinian,https://www.zoilo.co.uk,Selected Restaurants,0,0.25,-0.1521606,51.5160566
Ginza St James's,"15 Bury Street, St James’s, London, SW1Y 6AL, United Kingdom",London,United Kingdom,££££,Japanese,https://www.ginza-stjames.com/,Selected Restaurants,0,0.25,-0.1386792,51.5072349
The Wigmore,"15 Langham Place, Upper Regent Street, Marylebone, London, W1B 1JA, United Kingdom",London,United Kingdom,££,Traditional British,https://the-wigmore.co.uk/,Selected Restaurants,0,0.25,-0.143124,51.5174479
Les 110 de Taillevent,"16 Cavendish Square, Marylebone, London, W1G 9DD, United Kingdom",London,United Kingdom,£££,French,https://www.les-110-taillevent-london.com/,Selected Restaurants,0,0.25,-0.145719,51.5169853
Scott's,"20 Mount Street, Mayfair, London, W1K 2HE, United Kingdom",London,United Kingdom,£££,Seafood,https://scotts-restaurant.com,Selected Restaurants,0,0.25,-0.1507326,51.5098559
Barrafina,"26-27 Dean Street, Soho, London, W1D 3LL, United Kingdom",London,United Kingdom,££,Spanish,https://www.barrafina.co.uk,Selected Restaurants,0,0.25,-0.1326712,51.5140705
Tamarind Kitchen,"167-169 Wardour Street, Soho, London, W1F 8WR, United Kingdom",London,United Kingdom,££,Indian,https://tamarindkitchen.co.uk/,Selected Restaurants,0,0.25,-0.1350755,51.514729
Chutney Mary,"73 St James's Street, St James’s, London, SW1A 1PH, United Kingdom",London,United Kingdom,£££,Indian,https://www.chutneymary.com/,Selected Restaurants,0,0.25,-0.1386661,51.5056937
Donostia,"10 Seymour Place, Marylebone, London, W1H 7ND, United Kingdom",London,United Kingdom,£££,"Spanish, Basque",https://www.donostia.co.uk,Selected Restaurants,0,0.25,-0.1610148,51.5146913
Santo Remedio,"152 Tooley Street, Southwark, London, SE1 2TU, United Kingdom",London,United Kingdom,££,Mexican,https://www.santoremedio.co.uk,Selected Restaurants,0,0.25,-0.0809346,51.5036696
J.Sheekey,"28-32 St. Martin's Court, Covent Garden, London, WC2N 4AL, United Kingdom",London,United Kingdom,£££,Seafood,https://j-sheekey.co.uk/,Selected Restaurants,0,0.25,-0.1277739,51.5109299
Yorebridge House,"Bainbridge, Askrigg, DL8 3EE, United Kingdom",Askrigg,United Kingdom,£££,Modern British,https://www.yorebridgehouse.co.uk,Selected Restaurants,0,0.25,-2.1033582,54.3116282
Whites,"12a North Bar Without, Beverley, HU17 7AB, United Kingdom",Beverley,United Kingdom,£££,Modern Cuisine,https://www.whitesrestaurant.co.uk,Selected Restaurants,0,0.25,-0.4363999,53.8452844
Delaunay,"55 Aldwych, Covent Garden, London, WC2B 4BB, United Kingdom",London,United Kingdom,£££,Modern Cuisine,https://www.thedelaunay.com,Selected Restaurants,0,0.25,-0.1180972,51.5131075
Franco's,"61 Jermyn Street, St James’s, London, SW1Y 6LX, United Kingdom",London,United Kingdom,£££,Italian,https://www.francoslondon.com,Selected Restaurants,0,0.25,-0.1397462,51.5075157
Bob Bob Ricard Soho,"1-3 Upper James Street, Soho, London, W1F 9DF, United Kingdom",London,United Kingdom,££££,"Traditional British, Classic French",https://www.bobbobricard.com,Selected Restaurants,0,0.25,-0.137357,51.5123873
Garrison,"99-101 Bermondsey Street, Southwark, London, SE1 3XB, United Kingdom",London,United Kingdom,££,Modern British,https://thegarrison.co.uk,Selected Restaurants,0,0.25,-0.0816959,51.5007361
Brawn,"49 Columbia Road, Hoxton, London, E2 7RG, United Kingdom",London,United Kingdom,£££,Traditional British,https://www.brawn.co,Selected Restaurants,0,0.25,-0.0702678,51.5289184
Petersham Nurseries Café,"Church Lane, Richmond, London, TW10 7AG, United Kingdom",London,United Kingdom,£££,Modern Cuisine,https://petershamnurseries.com/,Selected Restaurants,1,0.25,-0.30933,51.43615
Drapers Arms,"44 Barnsbury Street, Islington, London, N1 1ER, United Kingdom",London,United Kingdom,££,Traditional British,https://www.thedrapersarms.com/,Selected Restaurants,0,0.25,-0.1085138,51.5405195
Hawksmoor,"157a Commercial Street, Spitalfields, London, E1 6BJ, United Kingdom",London,United Kingdom,£££,Meats and Grills,https://thehawksmoor.com,Selected Restaurants,0,0.25,-0.0758653,51.5214395
Brigadiers,"1-5 Bloomberg Arcade, City of London, London, EC4N 8AR, United Kingdom",London,United Kingdom,££,Indian,https://brigadierslondon.com/,Selected Restaurants,0,0.25,-0.0919562,51.5126859
The Devonshire,"17-19  Denman Street, Soho, London, W1D 7HW, United Kingdom",London,United Kingdom,££,Traditional British,https://www.devonshiresoho.co.uk,Selected Restaurants,0,0.25,-0.1353791,51.5106645
