record_type,previous_year,current_year,previous_row,current_row,previous_name,current_name,previous_address,current_address,previous_location,current_location,department,region,previous_award,current_award,previous_stars,current_stars,previous_greenstar,current_greenstar,change_types,material,matching_method,matching_confidence,review_status,match_evidence
comparison,2023,2024,,1008.0,,Entre Nous,,20 rue d'en Bas,,"Vitré, 35500",Ille-et-Vilaine,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,633.0,,Granit,,5 Kerhuéno,,"Plouharnel, 56340",Morbihan,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,654.0,,Imayoko,,20 boulevard de la Tour-d'Auvergne,,"Rennes, 35000",Ille-et-Vilaine,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,721.0,,Inspyration,,142 avenue du Président-Henri-Queuille,,"Brive-la-Gaillarde, 19100",Corrèze,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,985.0,,JK Restaurant,,350 route du Château,,"Chassy, 71130",Saône-et-Loire,Bourgogne-Franche-Comté,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,962.0,,Jumo & Co,,6 rue Henri-IV,,"Pau, 64000",Pyrénées-Atlantiques,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1016.0,,L'Acte 2,,7 place aux Champignons,,"Saint-Bonnet-le-Froid, 43290",Haute-Loire,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1001.0,,L'Aghjalle,,Toro Soprano,,"Santa-Reparata-di-Balagna, 20220",Haute-Corse,Corse,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,804.0,,L'Atelier Flavien Valère,,62 cours des Fossés,,"Langon, 33210",Gironde,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,718.0,,L'Auberge des Gourmets,,9 place de l'Église,,"Le Villars, 71700",Saône-et-Loire,Bourgogne-Franche-Comté,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1002.0,,L'Itinérance,,24 esplanade du Général-Leclerc,,"Mers-les-Bains, 80350",Somme,Hauts-de-France,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,963.0,,La Chartreuse,,622 route de Béol,,"Le Reposoir, 74950",Haute-Savoie,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,956.0,,La Chebaudière,,6 rue Abbé-Joseph-Martin,,"Auray, 56400",Morbihan,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,859.0,,La Mandale,,32 rue Léon-Jamin,,"Nantes, 44000",Loire-Atlantique,Pays de la Loire,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,960.0,,La Petite Verrière,,16 avenue de la Bourgade,,"Le Puy-Sainte-Réparade, 13610",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,635.0,,La Plage,,21 rue Gustave-Danquin,,"Audresselles, 62164",Pas-de-Calais,Hauts-de-France,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1015.0,,La Salamandre,,7 place de l'Église,,"Saint-Aignan, 41110",Loir-et-Cher,Centre-Val de Loire,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,649.0,,La Table du Square,,26 boulevard du Maréchal-Foch,,"Beaune, 21200",Côte-d'Or,Bourgogne-Franche-Comté,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,828.0,,La Terrasse,,Place de l'Église,,"Meyronne, 46200",Lot,Occitanie,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,656.0,,Le 21ème Commis,,23 rue du Mur,,"Morlaix, 29600",Finistère,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,900.0,,Le Bistrot du 11,,10 rue de Satory,,"Versailles, 78000",Yvelines,Île-de-France,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,803.0,,Le Bistrot du Château de Berne,,Chemin des Imberts,,"Flayosc, 83780",Var,Provence-Alpes-Côte d'Azur,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,659.0,,Le Bouche à Oreille,,39 avenue Charles-de-Gaulle,,"Tulle, 19000",Corrèze,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,984.0,,Le Bourgeon,,8 place du Trophée,,"Alby-sur-Chéran, 74540",Haute-Savoie,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,734.0,,Le Cochon qui Boit,,23 rue Royale,,"Lyon, 69001",Rhône,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,827.0,,Le Martin Bel Air,,3 place du 19-Mars-1962,,"Saint-Martin-du-Tertre, 89100",Yonne,Bourgogne-Franche-Comté,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,998.0,,Le Moulin de la Santoire,,La Plaine,,"Saint-Saturnin, 15190",Cantal,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1006.0,,Le Voyage d'Ernestine,,182 Grand-Rue,,"Alvignac, 46500",Lot,Occitanie,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,864.0,,Les Jardins,,1533 route du Port-de-l'Angle,,"Parnac, 46140",Lot,Occitanie,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,661.0,,Maison Cachée,,9 rue Haute-Candre,,"Rochefort-en-Terre, 56220",Morbihan,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,986.0,,Maison Devaux,,70 rue du Commerce,,"Rion-des-Landes, 40370",Landes,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,690.0,,Manat,,3 rue Cité-Bartissol,,"Perpignan, 66000",Pyrénées-Orientales,Occitanie,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,952.0,,Meraki,,2 rue Menou,,"Nantes, 44000",Loire-Atlantique,Pays de la Loire,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1005.0,,Oxalis,,Place de la Fontaine,,"Marcolès, 15220",Cantal,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1014.0,,Paul-Arthur,,23-25 place de la Pucelle,,"Rouen, 76000",Seine-Maritime,Normandie,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,865.0,,Racines,,"1981 avenue de Trévoux, à Saint-Denis-lès-Bourg",,"Bourg-en-Bresse, 01000",Ain,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,741.0,,Racines by Daniel Gallacher,,59 rue Georges-Bonnac,,"Bordeaux, 33000",Gironde,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,646.0,,Rolland,,12 chemin du Moulin-Rolland,,"Plourhan, 22410",Côtes-d'Armor,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,647.0,,Rosemarie,,149 rue de l'Université,,"Paris, 75007",Paris,Île-de-France,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1011.0,,Rosette,,77 rue de Paris,,"Clichy, 92110",Hauts-de-Seine,Île-de-France,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1004.0,,Rēpu,,944 avenue de la République,,"Marcq-en-Barœul, 59700",Nord,Hauts-de-France,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,638.0,,Sillage,,Place Camille Mémain,,"Saint-Pierre-d'Oléron, 17310",Charente-Maritime,Nouvelle-Aquitaine,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,988.0,,Siprès,,2 place du Prado,,"Lyon, 69007",Rhône,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1012.0,,Sème,,33 place Charles-de-Gaulle,,"Saint-Pair-sur-Mer, 50380",Manche,Normandie,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,632.0,,Tohu Bohu,,16 rue Chenoise,,"Grenoble, 38000",Isère,Auvergne-Rhône-Alpes,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,634.0,,Topaze,,103 rue Aristide-Briand,,"Saint-Nazaire, 44600",Loire-Atlantique,Pays de la Loire,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,955.0,,Vivace,,Place de Crec'h-Héry,,"Trébeurden, 22560",Côtes-d'Armor,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,,1000.0,,Éclosion,,3 rue Laennec,,"Quimper, 29000",Finistère,Bretagne,,Bib Gourmand,,0.5,,,new_entry,False,unmatched,0.0,unmatched,no deterministic match
comparison,2023,2024,739.0,968.0,Air Accueil,Air Accueil,50 rue Nationale,75 ter route Nationale,"Brebières, 62117","Brebières, 62117",Pas-de-Calais,Hauts-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,796.0,786.0,Art'zain,Art'zain,au bourg,20 place d'Ospitalia (au bourg),"Irissarry, 64780","Irissarry, 64780",Pyrénées-Atlantiques,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,334.0,497.0,Assa,Assa,189 quai Ulysse-Besnard,26 avenue du Maréchal-Maunoury,"Blois, 41000","Blois, 41000",Loir-et-Cher,Centre-Val de Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,793.0,782.0,Au Petit Relais,Au Petit Relais,Grande-Rue,445 Grande-Rue,"Coligny, 01270","Coligny, 01270",Ain,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,771.0,844.0,Auberge des Chenets,Auberge des Chenets,10 route Nationale 6,10 D606,"Valloux, 89200","Valloux, 89200",Yonne,Bourgogne-Franche-Comté,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,276.0,563.0,Auberge du Cep,Auberge du Cep,Place de l'Église,11 rue des Quatre-Vents,"Fleurie, 69820","Fleurie, 69820",Rhône,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,172.0,479.0,Auberge du Pont d'Acigné,Auberge du Pont d'Acigné,Lieu-dit Pont-d'Acigné,8 Le Pont-d'Acigné (lieu-dit),"Noyal-sur-Vilaine, 35530","Noyal-sur-Vilaine, 35530",Ille-et-Vilaine,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,873.0,866.0,Briket' Bistrot,Briket' Bistrot,Rue de l'Église,142 rue de l'Église,"Guéthary, 64210","Guéthary, 64210",Pyrénées-Atlantiques,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,38.0,99.0,Casadelmar,Casadelmar,7 km par route de la plage dePalombaggia,route de Palombaggia,"Porto-Vecchio, 20137","Porto-Vecchio, 20137",Corse-du-Sud,Corse,2 MICHELIN Stars,2 Stars,2.0,2.0,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,295.0,597.0,Château de Pray,Château de Pray,"Rue du Cèdre, à Chargé","rue du Cèdre, à Chargé","Amboise, 37400","Amboise, 37530",Indre-et-Loire,Centre-Val de Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url,1.0,not_required,normalized_url
comparison,2023,2024,536.0,167.0,En Marge,En Marge,1204 route de la Croix-Falrgarde,"Lieu dit Le Birol, 1204 route de Lacroix-Falgarde, ","Aureville, 31320","Aureville, 31320",Haute-Garonne,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,860.0,664.0,Gare aux Goûts,Gare aux Goûts,26 rue Blanqui,26 bis rue Louis-Blanqui,"Lorient, 56100","Lorient, 56100",Morbihan,Bretagne,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,688.0,990.0,Grain de Sel,Grain de Sel,67 rue Pasteur,79 route Nationale,"Dole, 39100","Dole, 39100",Jura,Bourgogne-Franche-Comté,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,583.0,366.0,Hostellerie de Levernois,Hostellerie de Levernois,Rue du Golf,15 rue du Golf,"Levernois, 21200","Levernois, 21200",Côte-d'Or,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,999.0,761.0,L'Auberge du Pont des Pierres,L'Auberge du Pont des Pierres,754 rue Paul-de-Vanssay,754 rue Lieutenant Paul-de-Vanssay,"Montanges, 01200","Montanges, 01200",Ain,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,847.0,916.0,L'Embellie,L'Embellie,Le Bourg,245 route de Pont-sur-Grosne (Le Bourg),"Sainte-Cécile, 71250","Sainte-Cécile, 71250",Saône-et-Loire,Bourgogne-Franche-Comté,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,322.0,492.0,L'Oiseau Bleu,L'Oiseau Bleu,127 avenue Thiers,127 avenue Thiers,"Bordeaux, 33000","Bordeaux, 33100",Gironde,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url,1.0,not_required,normalized_url
comparison,2023,2024,344.0,299.0,L'Écrin,L'Écrin,"Le Crillon, 10 place de la Concorde","Hôtel de Crillon, 10 place de la Concorde","Paris, 75008","Paris, 75008",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,649.0,878.0,La Belle Étoile,La Belle Étoile,Le Bourg,285 promenade de la Batellerie (Le Bourg),"La Roque-Gageac, 24250","La Roque-Gageac, 24250",Dordogne,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,712.0,953.0,La Chaumière de Pomper,La Chaumière de Pomper,14 lieu-dit Kerhervé,"Le Moulin de Pomper, 14 hameau de Kerhervé","Baden, 56870","Baden, 56870",Morbihan,Bretagne,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,850.0,663.0,La Closerie des Roses,La Closerie des Roses,455 La Haute-Meilleraie,455 rue de la Haute-Meilleraie,"Varades, 44370","Varades, 44370",Loire-Atlantique,Pays de la Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,893.0,639.0,La Croix Blanche,La Croix Blanche,2 avenue de la Loire,2 avenue de la Loire (à Veuves),"Veuves, 41150","Veuves, 41150",Loir-et-Cher,Centre-Val de Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,979.0,717.0,La Ferme de Victorine,La Ferme de Victorine,Le Planay,141 route du Plan-Dessert,"Notre-Dame-de-Bellecombe, 73590","Notre-Dame-de-Bellecombe, 73590",Savoie,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,205.0,382.0,La Grande Cascade,La Grande Cascade,Bois de Boulogne,"Allée de Longchamp, Bois de Boulogne","Paris, 75016","Paris, 75016",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,192.0,521.0,La Licorne Royale,La Licorne Royale,27 place Issac-Benserade,27 place Isaac-Benserade,"Lyons-la-Forêt, 27480","Lyons-la-Forêt, 27480",Eure,Normandie,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,159.0,487.0,La Marande,La Marande,"Route de Lugny, hameau de Mirande","1484 route de Lugny, hameau de Mirande","Montbellet, 71260","Montbellet, 71260",Saône-et-Loire,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,648.0,875.0,La Table de Léo,La Table de Léo,Le Bourg,13 rue de l'Abbaye (Le Bourg),"Saint-Avit-Sénieur, 24440","Saint-Avit-Sénieur, 24440",Dordogne,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,604.0,551.0,La Table de Philippe Girardon,La Table de Philippe Girardon,"Domaine de Clairefontaine, Chemin des Fontanettes","Domaine de Clairefontaine, 105 chemin des Fontanettes","Chonas-l'Amballan, 38121","Chonas-l'Amballan, 38121",Isère,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,580.0,359.0,La Tour des Vents,La Tour des Vents,Lieu-dit Moulin-de-Malfourat,450 route de Malfourat,"Monbazillac, 24240","Monbazillac, 24240",Dordogne,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,448.0,415.0,Lait Thym Sel,Lait Thym Sel,65 rue Beaurepaire,17 rue Boisnet,"Angers, 49100","Angers, 49000",Maine-et-Loire,Pays de la Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_nearby,1.0,not_required,unique normalized name;distance_km=0.776
comparison,2023,2024,905.0,692.0,Le Bon Temps,Le Bon Temps,2600 RD7 Est,2600 RD7N Est,"Sénas, 13560","Sénas, 13560",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,551.0,180.0,Le Chantecler,Le Chantecler,37 promenade des Anglais,"Le Negresco, 37 promenade des Anglais","Nice, 06000","Nice, 06000",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,719.0,943.0,Le Gantxo,Le Gantxo,Quartier du Port,130 chemin du Trinquet,"Guiche, 64520","Guiche, 64520",Pyrénées-Atlantiques,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,309.0,397.0,Le Jardin de Berne,Le Jardin de Berne,Chemin des Imberts,Chemin des Imberts,"Lorgues, 83510","Flayosc, 83780",Var,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_nearby,1.0,not_required,unique normalized name;distance_km=0.044
comparison,2023,2024,940.0,745.0,Le Malu,Le Malu,Route de Tours,1 route de Tours,"Vendôme, 41100","Vendôme, 41100",Loir-et-Cher,Centre-Val de Loire,Bib Gourmand,Bib Gourmand,0.5,0.5,,,relocated,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,152.0,468.0,Le Moulin de la Gorce,Le Moulin de la Gorce,La Gorce,1 route des Aurières,"La Roche-l'Abeille, 87800","La Roche-l'Abeille, 87800",Haute-Vienne,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,relocated,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
